text,label
"Gegner von #Asylanten mit #Nazis gleichzusetzen, ist einfach falsch! Das verharmlost doch nur das NS-Regime!#clausnitz #Bautzen #Deutschland",0
"Sie traut sich nicht zu sagen was wirklich läuft, da muss man nur mal Samstag früh im Pott zur Arbeit fahren #Asylanten #Domian",0
Stellt Lügenpresse eigentl schon Überlegungen in München an zur Nacktbadesaison an der Isar und Flüchtlinge Primaten? HAHAHAHA #rapefugees,1
"Nein zu #Multikulti, nein zur #Islamisierung, nein zu #Merkel #Vertrauensfrage",0
Täglich gibt es in #Deutschland #vergewaltigungen an Kindern von dreckigen #Flüchtlingen und #Asylanten. Eine Schande FUCK YOU #refugges,1
Sich schützend vor deutsche Frauen stellen bei Belästigung durch #rapefugees. #wasistrechts,0
"Bei allem,was """"Rechte"""" ausfressen ist die #AfD schuldSind #Groko u #Grüne dann net auch für die Verbrechen ihrer #Asylanten verantwortlich?",0
"Schade, dass heute nicht Wahl ist, sonst würde ich nämluch direkt die AfD wählen. #RefugeesNotWelcome #Widerstand",0
"Bezeichnend:Musl.Verbände schließen sich der """"Allianz für Weltoffenheit"""" an.Hinterher,aber nur weil es ihnen hilft #islamisierung #abmerkeln",0
Die #Steuererhöhungen wegen der #Fachkräfte kommen erst nach der #Bundestagswahl. #WirSchaffenDas #Merkel #Integration #Rapefugees #SPD #CDU,0
"Ungarn will Volksabstimmung durchführen, so macht man das! #refugeesnotwelcome",0
"was tun gegen #clausnitz? keine neuen #asylanten, Kampf gegen asylmafia, #merkel vor Gericht stellen,  #cdu abwählen überall!",0
Integrierte werden abgeschoben?Illegale TÄTER dürfen bleiben?? Wieso läuft hier so viel falsch?? #refugeescrisis #islam #rapefugees,0
"Wenn nicht aus Überzeugung,dann aus Notwehr: AFD wählen bei Landtagswahlen, D sonst kaputt #abmaasen #regsprecher #krimigranten #rapefugees",0
Nordafrikanische Single Männer not Welcome #rapefugees,0
"Alle #Fluechtlinge nach #GG illegal!Nach Art. 16a nur #Asylanten #EU + sichere Drittstaaten. #NaherOsten, #Afrika = nicht",0
"herrlich #deutsche #medien berichten, der #hamburger #karnevalumzug wurde nicht wegem sturm abgesagt, sondern wegen den #Rapefugees",1
"Zäune sind unausweichlich,um #islamisierung mit anschl. #Jihadh wie bereits in Nigeria,Indien,Thailand,Israel,Frankr,Belgien,UK...zu stoppen",0
"Liebe Gutmenschen,eure Einzelfall Asylanten werden immer mehr.#kiel #sophienhof  Da sieht man was schlummert in den armen #Asylanten.#afd",0
Flüchtlinge zwangsweise in Privathaushalten einzuquartieren ist kein Thema vor den Landtagswahlen. #Merkel #rapefugees #Vorhersagetweet,1
"Schleich. Infiltration, massiver Migrations #Jihad und latent linke Konditionierung durch #Lügenpresse aber keine Sorge wegen #Islamisierung",0
#Flüchtlinge in #Clausnitz filmten mit Handys & provozierten mit Stinkefingern. #clausnitz2002 #Sachsen #Flüchtlingskrise #Asylanten,0
Die Gedanken sind frei -NICHT mehr in #Europa #Deutschland #Sophienhof #Koelnbhf #Merkelmussweg #Islamisierung #Flüchtlingskrise,0
"Wer für #Täterschutz,#Islamisierung und Abschaffung #Deutschland(s) ist,wählt weiter #Grüne,#Linke,#SPD,#CDU. Wer das nicht will,wählt #AfD.",0
Ich würde gern mal eine #Sondersendung zur täglichen #Inländerfeindlichkeit sehen. #refugeesnotwelcome #brdregime #volksverräter #unrecht,1
Slovenien macht die Grenze dicht! Noch eine gute Nachricht! #merkelmussweg #abmerkeln #refugeesnotwelcome,0
#Arabisch als Schulsprache - #Islamisierung #Deutschlands in vollem Gange,0
Der blanke politische Schwachsinn:  #Sturmwarnung | #Rosenmontag  #rapefugees | #Kriminalität | #AfD  Kapitulation im vollen Gange #CDU,0
"#Köln   Wieder SEXUELLE ÜBERGRIFFE  in Köln.:  #Asylanten attakieren in Schwimmbad jugendliche Mädchen und bekommen daraufhin """"Hausverbot""""",0
"Heimleiter von  #asylanten heim in Clausnitz entlassen, weil AFD Mitglied..soviel zu Demokratie Diskriminierung von höchster Stelle!!",0
Wir brauchen dringend Wahlbeobachter!    #ltwrlp #ltwrp #ltwbw #merkel #afd #cdu #csu #spd #malu2016 #laschet #rapefugees #krimigranten,0
"Die Frage ist, warum sehen die Menschen in D die Millionen muslimischen #Migranten NICHT als Gefahr im Sinne einer #Islamisierung an.",0
"Angst vor #Islamisierung? Die deutsche + europäische Geschichte, Tradition, Bräuche, Sprache leben, lehren und vermitteln! #hartaberfair",0
"Mecklenburg-Vorpommern  21.01.2016  SPD 28 % AfD 5 %,  16.02.2016 SPD 22 % AfD 16 %  #Bereicherung #Flüchtlinge #SPD #Islamisierung",0
Nicht alle #Sachsen wollen keine #Asylanten. Bitte nicht pauschalisieren. Schuld ist die CDU (regiert in Land+Bund),0
Spahn von #cdu will Wegfall von Mindestlohn für #asylanten. klare schlechterstellunf von Einheimischen! Abwählen!,0
Jetzt warte ich auf den #Brennpunkt der #ARD +ein #ZDFspezial zum Thema #Handgranate  mit #Maas  + #Kretschmann #Asylanten,0
"d-radio: 2,8 millionen menschen #fluechtlinge #migranten #asylanten in der #tuerkei , verhandlungen mit der #EU",0
"Mir hat vorhin jemand erzählt, dass die #Handgranate evtl. von den #Asylanten selber kam ? Weiß da jemand was ?",0
"#Sonderrecht für #radikale, #kriminelle #Islamisten installieren? -nach d #Scharia aburteilen? -#Diebstahl: Hand ab? -schnell Ruhe im Karton",1
#rapefugees in der Siedlung? #hartzundherzlich,1
Mit Zuckerberg schließt sich der Kreis. #refugeeswelcome #refugeesnotwelcome,0
"#sterntv zeigt die Realität der Rente. Manche #Asylanten lehnen Arbeit ab, weil sie keine 4000€ netto verdienen wie versprochen.",0
"Ja zur Einwanderung z.B. aus Amerika, Australien, Ostasien. Nein zu #Überfremdung und #Islamisierung.",0
Besser als Schreckschusswaffe gegen #rapefugees: Wasserspritzpistole gefüllt mit Schweineblut ^^,1
NRW: Duisburg-Marxloh ist erst der Anfang...der Rest ist in Arbeit #abmerkeln #islamisierung #Migranten,0
#rapefugees wieder in Köln aktiv. Übergriffe im Schwimmbad in Zündorf. Der Sommer kann kommen #koelnhbf #nolegida,0
"Landtagswahlen: AFD muss 2-stellig abschließen, sonst M Kaiserin-wählt AFD aus Notwehr  #nichtwähler #Nichtwählen #krimigranten #rapefugees",0
"Puh,bloss Glück gehabt, dass die 30 #rapefugees von #Kiel nur Mädchen verfolgt und keinen Bus blockiert haben. Gerade noch mal gut gegangen!",1
Die anfängl.Motivation der #Asylanten sich zu #Integrieren und Beruf zu lernen wird bald nachlassen!Wenn sie die hohen Anforderungen kennen.,1
"#hartaberfair Andere #EU Länder sind Land und Bürger wichtiger als #Asylanten. Moralisch, ethisch und finanziell verständlich",1
"Geld aus der Portokasse von #Merkel, oder doch Steuergeld? 500.000.000,00 Euro für UN Flüchtlingshilfe #Asylanten",1
"#maischberger Laschet:Pegida gibts im Westen nicht.Leute trauen sich nicht mitzulaufen wegen Ächtung,aber #islamisierung ist umso realer dor",0
"Wie jetzt,gemäßigte Opposition in #Syrien besteht auch aus #Fudamentalisten, die einen #Gottesstaat und die #Scharia wollen? #PestCholera",0
"Warum spenden #Grüne, #cdu und #spd nicht ihr Einkommen für #asylanten? weil sich das Geld anderer Menschen leichter ausgeben läßt!",0
Betreuung für alle - Der Rechtsanspruch auf einen #Kitaplatz gilt auch für #Flüchtlingskinder #Fluechtlingskrise #asylanten #fluechtlinge,0
"wer, glaubst du, finanziert das durchfüttern, Zelte, Bekleidung, der armen #Rapefugees an den Grenzen? Glaubst du die zahlen für irgend was?",0
"#regierung #merkel betreibt eine verlogene Migrationspolitik vs eigene Bevölkerung,die die #islamisierung weiter beschleunigt! #abmerkeln",0
Fakt ist HIER IN DE LÄUFT DEFINITIV WAS FALSCH! #illner #edathy #islamisierung,0
#merkel will 100.000e #asylanten nach spanien abschieben wo überall gespart wird & > 20% arbeitslos sind.das ist ihre Solidarität!heuchlerin,0
Wie bei #hartaberfair gesagt brechen 66% der #Asylanten die Ausbildung ab.#afd,0
"Erschreckend, daß es #Frauen sind, die 30 Jahre #Emanzipation zugunsten islamistischer #Vergewaltiger in die Tonne treten! #rapefugees #AfD",1
make rape legal soll uns wohl schon athmosphärisch vorbereiten auf Vergewaltigungswelle musl. #rapefugees.In gesamter EU tgl. zu notieren!,1
Warum spendet #hoaxmap die #Werbeeinnahmen nicht den #Opferfamilien die durch #Vergewaltigung von #Flüchtlinge und #Asylanten passiert sind,0
#BeateUhse fördert #SCHARIA über Internet-Sexshop El Asira aus den #Niederlanden,0
"Dank #merkel: mehr #asylanten, mehr Türken, mehr Ausgaben, Türkei kommt in EU. wir verlieren nur noch mit merkel. #cdu abwahl!",0
#pegida ihr habt einen Maulwurf  Handabhacken für Diebstahl #Scharia   Erschießen bei illegalem Grenzübertritt #afd,1
"Wer zahlt hier meinen Kindern, den kompletten Unterhalt beim Studium, so wie den #Asylanten? ICH!! #maischberger",0
#hoaxmap sollte lieber den #Opfern und #Frauen von #Vergewaltigungen durch #Flüchtlingen und #Asylanten helfen. Opferschutz ;),0
#Deutschland wird #Asylanten zu #Sicherheitsbeamten ausbilden um eine #Perspektive für #Syrien zu schaffen #MSC2016 #Fluechtlinge,0
Man stelle sich vor es käme zum Frieden und alle #Asylanten mit syrischen Pässen würden dorthin ausgeflogen.,0
#scharia in # Deutschland?  Werden die Kölner Kulturtänzer demnächst handlos? Dann berufsunfähige Frührentner? Fragen über Fragen,0
"#annewill wir bekommen keine Weimarer Republik, sondern #Islamisierung, siehe #Schweden, dt. Kultur weg + Geldverschwendung!",1
#cdu kapiert es nicht! Alle in europa ausser cdu von #merkel wollen keine #asylanten. sichert die aussengrenze oder EU und merkel sind tot,1
