text,label
fearful_abusive_offensive_disrespectful_normal,@user @user @user j'ai juste lu onfray gauchiste et j'ai arrete
offensive,les nazis de la bien-pensance gauchiste pire fleau actuel.
fearful_normal,@user @user @user et dites aussi vive le front national pendant que vous etes ! c'est une histoi... @url
normal,@user @user @user gné? agrandir l'interface pour s'adapter à un écran beaucoup plus petit ç… @url
abusive,je ne suis pas rendue compte de la violence de cette séance.
offensive,en plus elle est de sotteville cette attardé mental @url
normal,@user je suis origine purement berbèreje retrouve avec un nom et prénom purement arabes! Ça veut tout dire en marre .
normal,@user mais soma gros mongol cinnamon c’est quoi?
fearful_abusive_offensive_hateful_normal,meme paganelli il en peut plus de l'autre mongol de commentateur #olom
offensive,wallah nous au cinéma un rebeu crier tous le monde répondu : oh ferme ta gueuke va te niker apres il s’est e… @url
fearful_abusive_offensive_hateful_normal,phobie les rebeus qui veulent à tout prix que la france les accepte
hateful,@user @user tant d'imbéciles ne réalisent pas à quel point l'invasion arabo-musulmane de l'europe peut être dangereuse.
offensive,@user bah j’suis pas petite et je fais moins de 1m80 mongol j’suis pas « naine »
abusive,les #migrants traversent la mer et trouvent les aides sociales…
offensive,@user moi c’était l’inverse j’étais content de savoir qu’on pouvait la laisser mais y’a même des renois chretiens qui l’enlèvent
abusive_disrespectful,@user tv liberté est trop gauchiste pour lui. invite le ♥ ♥ 
offensive,@user mdsdois mongol
hateful,allemagne : les clans arabes font la loi....
offensive,@user donc répète pour les mongol du rn: la balance de l’immigration en france c’est environ 300 000 personn… @url
normal,@user j'ai explose de rire c'etait parfait xd
offensive,meilleure amie sort avec un enfant attarde qui aime la neige...  @url
abusive,je suis plus beau que tous vos rebeus
offensive_disrespectful,@user @user fascinant la capacite des gauchistes tjrs rejeter la faute sur les autres. cessez dimp… @url
normal,qui de deter aller au chinois ds la semaine la j...ai trop envie d...un noich
disrespectful,non mais c'est quoi ce mongol macron il vit dans quel monde
offensive,les sanctions contre la dictature russe sont contre l’invasion et l’occupation de l’ukraine. 10000 morts 50000 ble… @url
offensive,javai envi dle frapper ce mek vrmnt 1 mongol
normal,@user @user @user gauche anti religieuse en général ou extreme droite anti islam tout court (pou… @url
abusive,mongol ace
abusive_offensive_disrespectful,@user pourquoi y'a un mongol dans l'armée du 3eme reich ??
offensive,@user @user normal aucuns blancs veux des arabes cette salle race veux pas de vous aimes les… @url
abusive,rt @user @user aaaargh pardon pardon encore un reflexe de gauchiste !
normal,« moi je suis un africain je vais te pliÉ » @url
normal,bah y'a qu'à quand même de très belles phrases si s'y attarde un peu @user @url
fearful,@user de mongol
disrespectful,j’devais commencer à 8h15 mais j’suis encore le tram ça fout la haine psq c’est toujours les renois dans mon am… @url
normal,@user @user @user guenolé le gauchiste osé critiquer une des seules réelles féministes honorable e… @url
disrespectful_normal,@user @user commentaire de gauchiste l'économie américaine se porte mieux que jamais le taux de chom… @url
abusive,une association qui vient en aide aux migrants @url
normal,ptdrr qu'est ce qui raconte cet attarde encore ? il parle de mon quartier comme si c'etait l'anarchie j'pleure  @url
offensive,@user mais pourtant la gauche inclusive tolerante pro-lgbt feministe aime tellement marcher main dans la main avec l'islam ;)
offensive,@user @user @user il semblerait que tu ai ramené un parasite que dis je une maladie vénéri… @url
normal,pensez-vous que les rebeus et renois s’aiment réellement ?
normal,@user @user si tu considère que c'est la nature je pense que tu es contre l'avortement bien entendu ?
offensive,@user @user ouais ferme la sale renoi
offensive,@user @user et évidemment pas capable de m'envoyer un lien pauvre attardé random congénital. maintenant… @url
abusive_disrespectful,@user mdrrrr j’imagine trop un mec faire du bruit tout seul chaque matin comme un attardé dans sa voiture
normal,@user l'endoctrinement gauchiste fonctionne plein pot sur des cliches leur pille leurs richesses le... @url
normal,@user @user @user @user @user @user c’est ouf comment les rebeus de qua… @url
offensive,ya des renois dans tl cest mariage franchement
offensive_hateful,@user @user vas-y ferme là ya un père de famille qui vient de mourrir la seule chose qui t'indigne c'est le mot renoi. sale pute
offensive,pck c un gros mongol veu juste dire qu’il connait wire @url
fearful,#cedricherrou demande aux politiques français de gérer des migrants. quid des dirigeants africains + occupés à s'en… @url
offensive,@user eh bin tu restes à oran!!! sale arabe que tu es
offensive,@user @user @user @user @user mon dieu il faut vraiment être un attardé mdr
abusive,ras-le-bol massif de l'islamisation d… @url
normal,@user @user merci à vous deux je viens d'apprendre que je suis nationaliste antisémite complotiste… @url
offensive,même histoire bi-llahi.. alala les hommes des vrais mongol pour la plus part @url
offensive,putain après faut pas s'étonner que les étrangers nous prennent pour des putain d'attardé @url
offensive,@user @user daniel cohn ben sano et un judeo-gauchiste anti-clerical sodomite normal qu'il soit cont... @url
hateful,@user et ds les campagnes ..ou macron met 72 migrants dans un village de 400 personnes...et ou vont aller l… @url
offensive,@user tu rigolais aussi quand charb allait acheter son pain avec une protection policière pauvre gauchiste demeuré ?
normal,@user par contre jparle couramment chinois et jpeux te dire que ching chong ça veut rien dire
normal,@user @user d'accord le gauchiste.
abusive_normal,point immigration islam terrorisme arabe avec marine le pen c’est maintenant! heuuu wauquiez #lemissionpolitique
normal,#harcèlement sociale. piratage informatique. vandalisme auto
offensive,@user @user @user mais ferme ta gueule il raison c'est putain de raciste ce qu'il vient de faire l'attardé bavarois là
offensive,@user germain dirait un mongol franchement ce joueur n’importe quel attaquant de national fait mieux que lui
abusive,tripper le mongol
normal,mon objectif c de mettre les rebeus à la mode au japon. et je réussi plutôt bien lol
offensive,@user @user @user @user @user ca metonne pas pr elle t'es une gauchiste pro islamist... @url
normal,@user @user le bobo citadin pleure parce qu'1 vache va finir en steak dans nos assiettesil s... @url
abusive,c'est du 1vs1 tu peux rien contre mon sale arabe !! @url
abusive,si il une fille j’espère du fond de mon coeur qu’elle se marie avec un noir ou un arabe et enfante de 12 enfants… @url
offensive,@user la violence va avec la perverse de gouvernance française .
offensive_disrespectful,@user @user @user @user monde de mongol
normal,@user @user c...est vrai que les anchois sont aller sur la lune et invente de million de technologie !
abusive,que serait un samedi sans la petite sortie reac d'un ado attarde @url
disrespectful,peut s'attendre à des lendemains difficiles pour le royaume-uni si jeremy #corbyn islamo-gauchiste de la pir… @url
abusive_offensive,@user @user @user alors pas du tous toi tu es vraiment attardé
disrespectful,keski va pas chez moi à rire comme un mongol à ça @url
fearful,les renois avec des chevalières aux doigts la
normal,@user quand fait du choc des civilisations la base de la lutte contre le terrorisme revigore l'at… @url
normal,@user @user le terrorisme intellectuel serait ici de dire : « définition décoloniale du racisme est exclus… @url
fearful,je crois de souvenir qu'en 5 ans et demi de league je n'ai jamais vu un attardé mental aussi ravagé de vie c'es… @url
disrespectful,faut vraiment être un attardé mentale pour dire le projet de post malone c’est l’album de l’année
offensive,@user divorce contraception avortement pacs mariage pour tous maintenant la #pma l'église catholique es… @url
offensive,rt @user en 77passe dire bjr mon cousinson ami gauchiste avec qui il fait conakry en 1958memel foteh disaitpr relativi
abusive_offensive_normal,@user perso j'le suis mais j'pense pas que ce soit worth dans cette société d'attardé
abusive,rt @user elle fait le point.nregarde ou elle en estns'attarde sur les virgulesnouvre des parenthesesnle trema de naeve se chang
fearful,ces dames arabes toujours à se plaindre @url
disrespectful,qu'attendre d'un gauchiste moustachu la staline ? Ça! @url
offensive,@user @user @user @user lorsqu'ils vont te traîter de sale arabe qui fait du désordre en f… @url
abusive,tabarnak de petit mongol
offensive,@user @user un attarde pareil cest du jamais vu
offensive,@user j'y peut rien si t'es attardé et ta pas compris
normal,délit de solidarité pour cédric herrou dans son combat pour l'accueil et la protection des migrants africains dan… @url
abusive_hateful,@user entre les juif et les arabe tout le monde sais qui poignarde dans le dos sale puteri
abusive,les darons renois @url
offensive,@user @user ce genre de renois frustré psk il rêve de finir avec une maghrébine ou psk il aurait rêvé être… @url
abusive,la faute aux migrants!
fearful,@user c toi vient direct mongol
offensive,@user @user ptdrrr va voir le cortège liverpool des ultras du psg et dit moi le nombre de renois et de… @url
normal,quand je sors de chez le coiffeur j’suis vraiment le plus beau de tous les rebeus
hateful,grande-bretagne : la prière musulmane est récitée (en arabe) avant l’ouverture de la session du conseil municipal d… @url
abusive_normal,en 77passe dire bjr mon cousinson ami gauchiste avec qui il fait conakry en 1958memel foteh disaitpr rel @url
offensive,@user nasser kiffe les rebeus cherche pas
normal,@user tu sauras que ca s'appelle la chaine alimentaire apprend ca l'ecole
hateful,quel est le mongol qui fait cela? pas de signature... @url
fearful,usa : un gauchiste frappe un afro-americain car il soutient trump. @user 10 ans de carrière espèce d'attardé fais un effort je t'ai connu plus smart martin...
normal,je peux pas m'empecher de penser que c'est la meme mecanique qu'avec le faux compte gauchiste et provocateur @url
normal,@user l'ua ne sert à rien elle est financé par l'occident qui lui dicte sa conduite la crise des migrants l'ua… @url
normal,contre l'avortement soutenons le docteur bertrand de rochambeau @url
offensive,@user @user c’est un mongol
abusive,thread enrichissant mais t’aurais pu nous épargner de la partie « ouin ouin les rebeus vous défend mais vous ête… @url
abusive,la il est juste attardé @url
offensive,@user @user @user @user @user @user mongol
normal,@user @user c est le resultat de l ideologie gauchistequi au nom de l'egalite des chances veut g... @url
offensive,@user philippe est 1 gauchiste masque
abusive,les complotiste c une espèce d'humain comprenant pleins de sous espèces ya les chemtrail les anti-vax les illumi… @url
abusive,ferme ta gueule gauchiste de merde
abusive_hateful,@user et elle retour en afrique qui l’attend.
fearful,les renois même sous 40degres porte un kaway normal
disrespectful,Ça tombe bien le territoire recrute! moûtiers : 19 réfugiés arriveront début octobre @url
normal,@user je déteste alain soral. c’est un raciste antisémite complotiste manipulateur
disrespectful,Ça ft 6h tu tweet sur les mariages rebeus la meuf que tu voulais gérer va s’marier avec un arabe ou quoi? @url
offensive,@user @user t’es vraiment un attardé gros
offensive,@user (g trouvé enft jui juste attardé profond jcrois)
hateful,t’piétine ta mère pour un « sale noir sale arabe »
fearful_abusive_hateful_disrespectful_normal,@user @user @user @user le programme de fillon yaurai eu un gros bordel de gauchiste… @url
disrespectful,attentat à ahvaz : l’iran accuse des séparatistes djihadistes « soutenus par des pays arabes »… @url
normal,dc en fait au ils n'ont tjrs légalisé l'avortement ça reste un sujet tabou. par contre ça fait 4ans qu'on appren… @url
abusive,« le terrorisme est un crime atroce une injustice et une agression rejet…
hateful_normal,@user @user @user @user en quoi dire sale arabe relève de la dénonciation légitime des… @url
offensive,sao mongol
offensive,rt @user que serait un samedi sans la petite sortie reac d'un ado attarde @url
normal,france :jeudi prochain à la librairie résistances : « les naufragés. l’odyssée des migrants africains etienne du… @url
abusive,@user effectivement merci quel attardé je suis
normal,quand des experts arabes éclairent l'islam du xxème siècle &gt; dirigé par #arabiesaoudite + épuration la mecque nou… @url
abusive_disrespectful,ptn mais wallah il rend ouf à bugger dirait un mongol
abusive,les rebeus dans les brocantes vous êtes pas possible
abusive,les américains seront scotchés à leur tv ; l'enjeu est dc sociétal (le sexisme l'avortement) mais aussi politiq… @url
disrespectful,Ça fait 5 ans que je suis dans cette fausse à purin remplie de sjw mal baiser de bobo gauchiste ethno-masochiste d'… @url
offensive,@user cala-te mongol
offensive,@user @user @user @user comme le confirme son sale arabe à marseille ça vote fn la… @url
offensive,@user @user sauf que les rebeus qui utilisent le terme c'est pour qualifier la fille de prostituée et de ma… @url
fearful_normal,@user @user @user de plus la majorité des migrants venant en france ne cherchent pas du tout le n… @url
hateful,rt @user quand voit le carnage de maduro le gauchiste prefere de melenchon ude4c @url
offensive,@user @user mytho t'as juste voulu te faire ken par les renois de ton lycée ils ont pas voulu de to… @url
normal,@user @user mais cela n'excuse en rien les insultes ou le harcèlement
disrespectful,notre ennemi c'est alain soral et toute sa rhétorique complotiste antisémite
offensive,@user oh parcontre tu detend toi pauvre mongol geuler comme un hysterique quand pas content de l'arbitrage
offensive,@user @user @user @user « tu doit une mongol » oui oui mon cœur.
offensive,@user @user l’extrême droite est au pouvoir(police coupe semelles enfants migrants ment sur âge pour… @url
abusive_disrespectful_normal,@user j'crois j'suis attardé ++ mais rassurée moi c'est pas vivant ça ? ont à tous déjà vue la pub à la télé… @url
offensive,« kinkinkin moi je préfère qu’on trompe pas tout court » vous êtes attardé ou quoi c’est comme si jvous dit « oa… @url
offensive,@user je rigole kan je vois vos commentaires. si c était 1 noir ou 1 arabe allait entendre( dégage rentre… @url
fearful,alors pourquoi cette condamnation ? la faute à une justice « gauchiste » à de mauvaises fréquentations ?! vous ête… @url
abusive,@user 3 rebeus au sang chaud qui mettent des accélérations aux défenseurs
abusive_normal,non l’immigration n’aura pas la peau de l’etat providence #migrants #immigration @url
offensive,@user @user trop influencé . les renois se perdent fort
offensive,@user sos racisme est une bande de dégénérés bobo gauchiste de première
offensive,les renois ils sont trop beaux c fou
offensive,parole y’a trop d’attardé sur les réseaux.
fearful_abusive_offensive_normal,@user @user l'état civil chez les renois c'est en option aussi.
offensive,putain jvien de comprendre la punch « mon middle tous ceux qu’ont douté » jsuis vraiment un attardé
normal,@user quand je suis parti 4 mois en afrique cette année je suis rentré et chienne était toute heureuse donc t’en fais pas
hateful,@user augmentation des violences proportionnelle à l'arrivée de migrants africains illégaux en france. paris e… @url
disrespectful,info - #nduta (#tanzanie) : des réfugiés burundais spoliés de leurs biens et effets @url #burundicrisis #burundi
abusive_offensive,@user @user @user ouais bien sur et j met chaussure gauche au pied droit jui pas un attarde non plus fdp
offensive,@user @user ostie que t'es mongol
abusive_offensive,@user @user @user arrete de t'enerver t'es pas crédible dirait un gros con de gamin attardé je voi… @url
normal,@user vivement qu’on s’attarde aux pratiquants de water-polo et de twirling bâton. ce sont deux passions bie… @url
abusive_normal,us #pittsburgh 11 morts dans l’attaque de la synagogue #treeoflife assaillant arrêté un néo nazi complotiste anti… @url
offensive,@user le cerveau islamiste est comme le cerveau gauchiste lumière non allumée à tous les étages.. panne… @url
