text,label,translated
Mpok @sylviana_murni-nya tolong Mas @AgusYudhoyono,Non_HS,Mpok @sylviana_murni-nya tolong Mas @AgusYudhoyono
Ke Bidara beli mangga. Pulang nye liwat Slipi. Jangan lupa ingetin tetangga. Untuk milih Agus sylvi. #7HariLagiMilihAHY #AgusBersamaUlama,Non_HS,Ke Bidara beli mangga. Pulang nye liwat Slipi. Jangan lupa ingetin tetangga. Untuk milih Agus sylvi. #7HariLagiMilihAHY #AgusBersamaUlama
Serius tapi ada selipan hiburannya \ud83d\ude06\ud83d\ude06\ud83d\ude06 #pilkadadki2017 #DebatFinalPilkadaJKT,Non_HS,Serius tapi ada selipan hiburannya \ud83d\ude06\ud83d\ude06\ud83d\ude06 #pilkadadki2017 #DebatFinalPilkadaJKT
Sylvie sukses blunder bikin paslon 1 drop elektabilitasnya dengan fitnah dan spin salah pilih kader #DebatFinalPilkadaJKT,Non_HS,Sylvie sukses blunder bikin paslon 1 drop elektabilitasnya dengan fitnah dan spin salah pilih kader #DebatFinalPilkadaJKT
Ahok: mari berlomba program #DebatFinalPilkadaJKT,Non_HS,Ahok: mari berlomba program #DebatFinalPilkadaJKT
#DebatFinalPilkadaJKT aduh... Kecewa pertanyaan paslon 1....,Non_HS,#DebatFinalPilkadaJKT aduh... Kecewa pertanyaan paslon 1....
RT @agusdansylvi: #DebatFinalPilkadaJKT Saya pilih nomor 1. Sektor informal akan dimajukan mas Agus dan Mpok Sylvi.,Non_HS,RT @agusdansylvi: #DebatFinalPilkadaJKT Saya pilih nomor 1. Sektor informal akan dimajukan mas Agus dan Mpok Sylvi.
RT @JTmor: Ahok pilihan terbaik untuk Jakarta,Non_HS,RT @JTmor: Ahok pilihan terbaik untuk Jakarta
RT @augustfrankto: #DebatFinalPilkadaJKT Bu Silvy curhat karena pernah dimarahi sama Pak Ahok...hehe..,Non_HS,RT @augustfrankto: #DebatFinalPilkadaJKT Bu Silvy curhat karena pernah dimarahi sama Pak Ahok...hehe..
Mantap pak AHOK #DebatFinalPilkadaJKT,Non_HS,Mantap pak AHOK #DebatFinalPilkadaJKT
Ahok gagah kaya gatot kaca! #DebatFinalPilkadaJKT,Non_HS,Ahok gagah kaya gatot kaca! #DebatFinalPilkadaJKT
Telaaaakkk nomer satuuuu. Nghahahaha #DebatFinalPilkadaJKT,Non_HS,Telaaaakkk nomer satuuuu. Nghahahaha #DebatFinalPilkadaJKT
Lomba adu program #DebatFinalPilkadaJKT #SkakSilvi,Non_HS,Lomba adu program #DebatFinalPilkadaJKT #SkakSilvi
#DebatFinalPilkadaJKT Denger banyak program dan janji dan sering tau pas jadi ga dijalankan rasanya males aja sih.,Non_HS,#DebatFinalPilkadaJKT Denger banyak program dan janji dan sering tau pas jadi ga dijalankan rasanya males aja sih.
DEBAT CAGUB DKI ke 3 - 10 Februari 2017 - Segmen 3 Mantap Ahok SKAK Sylviana Murni\n\n#DebatFinalPilkadaJKT,Non_HS,DEBAT CAGUB DKI ke 3 - 10 Februari 2017 - Segmen 3 Mantap Ahok SKAK Sylviana Murni\n\n#DebatFinalPilkadaJKT
Pertanyaan Ibu Silvy rada maksa.. #DebatFinalPilkadaJKT,Non_HS,Pertanyaan Ibu Silvy rada maksa.. #DebatFinalPilkadaJKT
"Tanggal 15, pas pilkada nanti sy gak akan milih siapa-siapa ah!",Non_HS,"Tanggal 15, pas pilkada nanti sy gak akan milih siapa-siapa ah!"
"Saya pribadi bakal prefer kok muslim dengan kapabilitas, tetapi lihat kondisinya Ahok menjadi pilihan plg realistis buat kemajuan DKI",Non_HS,"Saya pribadi bakal prefer kok muslim dengan kapabilitas, tetapi lihat kondisinya Ahok menjadi pilihan plg realistis buat kemajuan DKI"
"Yang mendukung Mas Anies bukan berarti anti Pak Ahok, begitu Pula sebaliknya",Non_HS,"Yang mendukung Mas Anies bukan berarti anti Pak Ahok, begitu Pula sebaliknya"
Spanduk Tolak Salatkan Pembela Penista Agama juga Muncul di Kalibata https:\/\/t.co\/Sr1PbYtigN,Non_HS,Spanduk Tolak Salatkan Pembela Penista Agama juga Muncul di Kalibata https:\/\/t.co\/Sr1PbYtigN
#DebatFinalPilkadaJKT Telak banget anjir ngakak!,Non_HS,#DebatFinalPilkadaJKT Telak banget anjir ngakak!
Ayo berlomba program jangan fitnah2 #DebatFinalPilkadaJKT,Non_HS,Ayo berlomba program jangan fitnah2 #DebatFinalPilkadaJKT
RT @deelestari: Akhirnya nggak ngantuk lagi! Yeay! #DebatFinalPilkadaJKT,Non_HS,RT @deelestari: Akhirnya nggak ngantuk lagi! Yeay! #DebatFinalPilkadaJKT
Duh dibilang ga punya program paslon 1... kesian kesian kesian ... #debatfinalpilkadajkt,Non_HS,Duh dibilang ga punya program paslon 1... kesian kesian kesian ... #debatfinalpilkadajkt
"Tuntut Keadilan Bagi Penista Agama, Puluhan Jawara Betawi Ikuti Aksi 212 Jilid II https:\/\/t.co\/HWVuoZyYov",Non_HS,"Tuntut Keadilan Bagi Penista Agama, Puluhan Jawara Betawi Ikuti Aksi 212 Jilid II https:\/\/t.co\/HWVuoZyYov"
Keras nih ahok #DebatFinalPilkadaJKT,Non_HS,Keras nih ahok #DebatFinalPilkadaJKT
Paslon 3 Anies Sandiaga Uno 15 Feb 2017 Utk Jakarta Indonesia Raya OK OCE,Non_HS,Paslon 3 Anies Sandiaga Uno 15 Feb 2017 Utk Jakarta Indonesia Raya OK OCE
Sesuai namanya: RONDE FINAL\n\n#DebatFinalPilkadaJKT,Non_HS,Sesuai namanya: RONDE FINAL\n\n#DebatFinalPilkadaJKT
"Mendagri Tambah Pusing, Ketika MA Emoh Keluarkan Fatwa Status Gubernur Penista Agama https:\/\/t.co\/J34aMQiMNi",Non_HS,"Mendagri Tambah Pusing, Ketika MA Emoh Keluarkan Fatwa Status Gubernur Penista Agama https:\/\/t.co\/J34aMQiMNi"
Tolong adu program,Non_HS,Tolong adu program
Genderang perang makin kencang #DebatFinalPilkadaJKT,Non_HS,Genderang perang makin kencang #DebatFinalPilkadaJKT
Mpok sylvi udah mulai emosi \ud83d\ude02\n #DebatFinalPilkadaJKT,Non_HS,Mpok sylvi udah mulai emosi \ud83d\ude02\n #DebatFinalPilkadaJKT
Some people gabisa bedain kasar sama tegas. #DebatFinalPilkadaJKT,Non_HS,Some people gabisa bedain kasar sama tegas. #DebatFinalPilkadaJKT
Beliau para pemimpin hebat Indonesia! Kita bangga https:\/\/t.co\/NAWbps9Xpt https:\/\/t.co\/5cC2U9AIEv,Non_HS,Beliau para pemimpin hebat Indonesia! Kita bangga https:\/\/t.co\/NAWbps9Xpt https:\/\/t.co\/5cC2U9AIEv
@InformasiDKI mungkin bu silvy jg pengen foto sama pak ahok hihihi #DebatFinalPilkadaJKT,Non_HS,@InformasiDKI mungkin bu silvy jg pengen foto sama pak ahok hihihi #DebatFinalPilkadaJKT
#DebatFinalPilkadaJKT Mulai saling serang deh,Non_HS,#DebatFinalPilkadaJKT Mulai saling serang deh
RT @InaKinoy: baca ini dulu lah biar mendinginkan suasana #DebatFinalPilkadaJKT https:\/\/t.co\/Em9GCKc4qe,Non_HS,RT @InaKinoy: baca ini dulu lah biar mendinginkan suasana #DebatFinalPilkadaJKT https:\/\/t.co\/Em9GCKc4qe
ayo berlomba program jgn pitnah doank.. #DebatFinalPilkadaJKT #BadjaPastimenang,Non_HS,ayo berlomba program jgn pitnah doank.. #DebatFinalPilkadaJKT #BadjaPastimenang
RT @qronoz: Pokoknya kalo Ahok udah ngomong: Aduuuuuuh KELAR. #DebatFinalPilkadaJKT,Non_HS,RT @qronoz: Pokoknya kalo Ahok udah ngomong: Aduuuuuuh KELAR. #DebatFinalPilkadaJKT
Senjata makan tuan #DebatFinalPilkadaJKT #DebatFinalDKI,Non_HS,Senjata makan tuan #DebatFinalPilkadaJKT #DebatFinalDKI
Ahok kekerasan verbal? Masa koruptor dielus2 #DebatFinalPilkadaJKT,Non_HS,Ahok kekerasan verbal? Masa koruptor dielus2 #DebatFinalPilkadaJKT
RT @qronoz: Gak ada program yang mau diserang yang diserang karakternya. AHaY! \ud83d\ude02 #DebatFinalPilkadaJKT,Non_HS,RT @qronoz: Gak ada program yang mau diserang yang diserang karakternya. AHaY! \ud83d\ude02 #DebatFinalPilkadaJKT
Terkait Jakarta tak Ramah anak apa tanggapan Pak @aniesbaswedan https:\/\/t.co\/ufA55UWBcI,Non_HS,Terkait Jakarta tak Ramah anak apa tanggapan Pak @aniesbaswedan https:\/\/t.co\/ufA55UWBcI
emang OK OCE anies dan sandi dalam mengatasi urbanisasi dan lapangan kerja #DebatFinalPilkadaJKT https:\/\/t.co\/BrCeCZSkux,Non_HS,emang OK OCE anies dan sandi dalam mengatasi urbanisasi dan lapangan kerja #DebatFinalPilkadaJKT https:\/\/t.co\/BrCeCZSkux
Suporternya mulai kampungan paslon masih ngomong jg ...... #DebatFinalPilkadaJKT,Non_HS,Suporternya mulai kampungan paslon masih ngomong jg ...... #DebatFinalPilkadaJKT
Mulai seru ni #DebatFinalPilkadaJKT,Non_HS,Mulai seru ni #DebatFinalPilkadaJKT
#DebatFinalPilkadaJKT nangis nangis ketonjok lagi,Non_HS,#DebatFinalPilkadaJKT nangis nangis ketonjok lagi
RT @Kafyonaa: JADI DEBAT TERAKHIR NANTI MALAM PILIHANMU JATUH KE PASLON YANG MANA? #DebatFinalPilkadaJKT #Debat3PilkadaDKI,Non_HS,RT @Kafyonaa: JADI DEBAT TERAKHIR NANTI MALAM PILIHANMU JATUH KE PASLON YANG MANA? #DebatFinalPilkadaJKT #Debat3PilkadaDKI
RT @magendajuang: Wkwkwk udah dah pilih Anies Sandi aja :) #DebatFinalPilkadaJKT https:\/\/t.co\/hMXhjyHBnJ,Non_HS,RT @magendajuang: Wkwkwk udah dah pilih Anies Sandi aja :) #DebatFinalPilkadaJKT https:\/\/t.co\/hMXhjyHBnJ
fitnah lebih kejam loh dari pembunuhan #DebatFinalPilkadaJKT,Non_HS,fitnah lebih kejam loh dari pembunuhan #DebatFinalPilkadaJKT
mari #debatsehat. jangan coba pakai #datasesat. #DebatFinalPilkadaJKT #DebatFinalDiKompasTV,Non_HS,mari #debatsehat. jangan coba pakai #datasesat. #DebatFinalPilkadaJKT #DebatFinalDiKompasTV
"RT @prastow: Apapun itu, keberanian Ahok membongkar mafia anggaran menjadi tonggak penting menuju APBD yg kredibel dan akuntabel.",Non_HS,"RT @prastow: Apapun itu, keberanian Ahok membongkar mafia anggaran menjadi tonggak penting menuju APBD yg kredibel dan akuntabel."
RT @SydSalesman: inilah wujud nasional-is-me dagangannya @pandji ... hebat! https:\/\/t.co\/0fYIG6c2xl,Non_HS,RT @SydSalesman: inilah wujud nasional-is-me dagangannya @pandji ... hebat! https:\/\/t.co\/0fYIG6c2xl
Pak dosen makin keliatan aslinya :(,Non_HS,Pak dosen makin keliatan aslinya :(
RT @gabriellaanDini: Dulu di awal kampanye bukannya uda deklarasi anti SARA??? Tadinya gw pikir no.3 lebih mending dari no.1,Non_HS,RT @gabriellaanDini: Dulu di awal kampanye bukannya uda deklarasi anti SARA??? Tadinya gw pikir no.3 lebih mending dari no.1
#DebatFinalPilkadaJKT mateng mpok Silvy di bombardir Pak Ahok... jawaban cerdas Pak Ahok..,Non_HS,#DebatFinalPilkadaJKT mateng mpok Silvy di bombardir Pak Ahok... jawaban cerdas Pak Ahok..
#DebatFinalPilkadaJKT mohon tenang,Non_HS,#DebatFinalPilkadaJKT mohon tenang
Yg no.1 nih ngomongin hal yg di luar program mulu ya. Ngga ada bhan ya bwt serang lawan.. Cape dehh! #DebatFinalDKI #DebatFinalPilkadaJKT,Non_HS,Yg no.1 nih ngomongin hal yg di luar program mulu ya. Ngga ada bhan ya bwt serang lawan.. Cape dehh! #DebatFinalDKI #DebatFinalPilkadaJKT
Cinta pak Ahok pokoknya #DebatFinalPilkadaJKT,Non_HS,Cinta pak Ahok pokoknya #DebatFinalPilkadaJKT
#DebatFinalPilkadaJKT nggak cuma ibu2 yang pengen foto sama Ahok bapak2 juga lho,Non_HS,#DebatFinalPilkadaJKT nggak cuma ibu2 yang pengen foto sama Ahok bapak2 juga lho
Mas Agus saya akui malam ini....rambut kamu bagus! #DebatFinalPilkadaJKT,Non_HS,Mas Agus saya akui malam ini....rambut kamu bagus! #DebatFinalPilkadaJKT
RT @republikaonline: Ahok Janji Berani Tutup Tempat Hiburan Malam yang Jual Narkoba,Non_HS,RT @republikaonline: Ahok Janji Berani Tutup Tempat Hiburan Malam yang Jual Narkoba
Agus-Sylvi sisipkan bahasa jawa saat debat https:\/\/t.co\/fGTfXgaINx,Non_HS,Agus-Sylvi sisipkan bahasa jawa saat debat https:\/\/t.co\/fGTfXgaINx
"RT @hariadhi: Ahok udah perhatikan penyandang disabilitas, jauuuh sebelum kandidat lain berjanji #NobarAhokDjarot #BadjaPastiJuara",Non_HS,"RT @hariadhi: Ahok udah perhatikan penyandang disabilitas, jauuuh sebelum kandidat lain berjanji #NobarAhokDjarot #BadjaPastiJuara"
Ahok keren!!! #DebatFinalPilkadaJKT,Non_HS,Ahok keren!!! #DebatFinalPilkadaJKT
Gimana ya Tim Ahok kok makin disudutkan(?) Mungkin karena ini final kali y,Non_HS,Gimana ya Tim Ahok kok makin disudutkan(?) Mungkin karena ini final kali y
Nih fakta buat yg asbun. #BadjaPastimenang #DebatFinalPilkadaJKT,Non_HS,Nih fakta buat yg asbun. #BadjaPastimenang #DebatFinalPilkadaJKT
Siap-siap meme CCTV. #DebatFinalPilkadaJKT #Debat3PilkadaDKI #DebatFinalDKI,Non_HS,Siap-siap meme CCTV. #DebatFinalPilkadaJKT #Debat3PilkadaDKI #DebatFinalDKI
Nyinyir tingkat nasional #DebatFinalPilkadaJKT,Non_HS,Nyinyir tingkat nasional #DebatFinalPilkadaJKT
Drama bgt itu :(( #DebatFinalPilkadaJKT,Non_HS,Drama bgt itu :(( #DebatFinalPilkadaJKT
Ini judulnya Debat atau nyerang paslon 2 ?????? #DebatFinalPilkadaJKT,Non_HS,Ini judulnya Debat atau nyerang paslon 2 ?????? #DebatFinalPilkadaJKT
Lha kok menyerang gitu ya #DebatFinalPilkadaJKT,Non_HS,Lha kok menyerang gitu ya #DebatFinalPilkadaJKT
Debat sama berantem beda tipis #DebatFinalPilkadaJKT,Non_HS,Debat sama berantem beda tipis #DebatFinalPilkadaJKT
Orang tegas dibilang maki-maki orang -_- #DebatFinalPilkadaJKT,Non_HS,Orang tegas dibilang maki-maki orang -_- #DebatFinalPilkadaJKT
1 atau 2 perempuan berbeda dengan kaum perempuan #DebatFinalPilkadaJK,Non_HS,1 atau 2 perempuan berbeda dengan kaum perempuan #DebatFinalPilkadaJK
mantap OK OCE anies sandi dalam mengatasi urbanisasi dan lapangan kerja,Non_HS,mantap OK OCE anies sandi dalam mengatasi urbanisasi dan lapangan kerja
RT @WisnuDewobroto: Ga seru nih. selalu mengungkit masa lalu :). kekerasan Verbal semua pernah lakukan manusia biasa. #DebatFinalPilkadaJKT,Non_HS,RT @WisnuDewobroto: Ga seru nih. selalu mengungkit masa lalu :). kekerasan Verbal semua pernah lakukan manusia biasa. #DebatFinalPilkadaJKT
satu perempuan bukan semua perempuan #DebatFinalPilkadaJKT,Non_HS,satu perempuan bukan semua perempuan #DebatFinalPilkadaJKT
#DebatFinalPilkadaJKT Pertanyaan paslon 1 dpt dikategorikan sbg kekerasan dalam debat.,Non_HS,#DebatFinalPilkadaJKT Pertanyaan paslon 1 dpt dikategorikan sbg kekerasan dalam debat.
@jokowi pak maafkan saya. Biarkan malam ini saja saya memposting ujaran kebencian. Hanya malam ini saja pak xoxo #DebatFinalPilkadaJKT,Non_HS,@jokowi pak maafkan saya. Biarkan malam ini saja saya memposting ujaran kebencian. Hanya malam ini saja pak xoxo #DebatFinalPilkadaJKT
Semoga Allah memenangkan pak Anies-sandi https:\/\/t.co\/sns0rXRw3f,Non_HS,Semoga Allah memenangkan pak Anies-sandi https:\/\/t.co\/sns0rXRw3f
#DebatFinalPilkadaJKT non muslim coblos Ahok muslim coblos Djarot. Bagaimana?,Non_HS,#DebatFinalPilkadaJKT non muslim coblos Ahok muslim coblos Djarot. Bagaimana?
#DebatFinalPilkadaJKT *pemimpin harus dapat ciptakan suasana damai tentram dan bukan adu domba atau hasutan,Non_HS,#DebatFinalPilkadaJKT *pemimpin harus dapat ciptakan suasana damai tentram dan bukan adu domba atau hasutan
Saya bertanya kepada Bapak Presiden dan Kapolri OK OCE tuh apaan? #DebatFinalPilkadaJKT,Non_HS,Saya bertanya kepada Bapak Presiden dan Kapolri OK OCE tuh apaan? #DebatFinalPilkadaJKT
Keliatan banget keberpihakan media #DebatFinalPilkadaJKT,Non_HS,Keliatan banget keberpihakan media #DebatFinalPilkadaJKT
RT @di_HatiKecil: Bagus nih ilustrasinya #DebatFinalPilkadaJKT https:\/\/t.co\/zAQLqrBiUF,Non_HS,RT @di_HatiKecil: Bagus nih ilustrasinya #DebatFinalPilkadaJKT https:\/\/t.co\/zAQLqrBiUF
RT @rezaoktovian: Ahok terlalu keren :'),Non_HS,RT @rezaoktovian: Ahok terlalu keren :')
isinya timeline twitter cm pilkada.. membosankan sekali..,Non_HS,isinya timeline twitter cm pilkada.. membosankan sekali..
Mohon tenang mohon tenang #DebatFinalPilkadaJKT,Non_HS,Mohon tenang mohon tenang #DebatFinalPilkadaJKT
ah diulang. Jawabannya bisa beda kan? #DebatFinalPilkadaJKT,Non_HS,ah diulang. Jawabannya bisa beda kan? #DebatFinalPilkadaJKT
Perasaan bukan pertanyaan itu deh yg td dijawab om @aniesbaswedan audionya ga keluar atau ia ya? #DebatFinalPilkadaJKT,Non_HS,Perasaan bukan pertanyaan itu deh yg td dijawab om @aniesbaswedan audionya ga keluar atau ia ya? #DebatFinalPilkadaJKT
Boleh tinggal di pinggir kali meski bukan tanahnya boleh jualan di pinggir jalan,Non_HS,Boleh tinggal di pinggir kali meski bukan tanahnya boleh jualan di pinggir jalan
RT @rigenz123: Sehatkan Warga DKI Melalui #JakartaBerlari Barulah Pembangunan Dapat Sejahterakan Warganya. #DebatFinalPilkadaJKT,Non_HS,RT @rigenz123: Sehatkan Warga DKI Melalui #JakartaBerlari Barulah Pembangunan Dapat Sejahterakan Warganya. #DebatFinalPilkadaJKT
kalau kamu diputuskan pacar tanpa sebab mungkin program OKE OCE bisa jadi solusi nya #DebatFinalPilkadaJKT,Non_HS,kalau kamu diputuskan pacar tanpa sebab mungkin program OKE OCE bisa jadi solusi nya #DebatFinalPilkadaJKT
Melibatkan yang paham pada bidangnya untuk duduk bersama memecahkan solusi. Cara kepemimpinan yg cerdas ! #DebatFinalPilkadaJKT,Non_HS,Melibatkan yang paham pada bidangnya untuk duduk bersama memecahkan solusi. Cara kepemimpinan yg cerdas ! #DebatFinalPilkadaJKT
Justru laki-laki lah yang sering mengalami kekerasan verbal. Berapa kali dirimu dimarahi istrimu..? Ayo ngaku.,Non_HS,Justru laki-laki lah yang sering mengalami kekerasan verbal. Berapa kali dirimu dimarahi istrimu..? Ayo ngaku.
RT @TirtoID: Soal gerakan-gerakan ala @aniesbaswedan #PeriksaData #DebatFinalPilkadaJKT,Non_HS,RT @TirtoID: Soal gerakan-gerakan ala @aniesbaswedan #PeriksaData #DebatFinalPilkadaJKT
Mayoritas warga Jakarta ingin dipimpin Gubernur baru. Emang iya? #DebatFinalPilkadaJKT,Non_HS,Mayoritas warga Jakarta ingin dipimpin Gubernur baru. Emang iya? #DebatFinalPilkadaJKT
Paslon 1 selalu nyerang paslon 2 ni #DebatFinalPilkadaJKT,Non_HS,Paslon 1 selalu nyerang paslon 2 ni #DebatFinalPilkadaJKT
RT @JktMajuBersama: Upaya Anies-Sandi untuk mendukung perempuan menjadi pelaku UKM :) #DebatFinalPilkadaJKT,Non_HS,RT @JktMajuBersama: Upaya Anies-Sandi untuk mendukung perempuan menjadi pelaku UKM :) #DebatFinalPilkadaJKT
Salah satu indikator meningkatnya kualitas hidup warga Jkt adl terus bisa tersenyum seperti Pak Djarot malam ini,Non_HS,Salah satu indikator meningkatnya kualitas hidup warga Jkt adl terus bisa tersenyum seperti Pak Djarot malam ini
Tontonan yg wajib ditunggu sehabis #DebatFinalPilkadaJKT,Non_HS,Tontonan yg wajib ditunggu sehabis #DebatFinalPilkadaJKT
"RT @ainouun: Pak Ahok : penyandang disabilitas bukan hanya mereka, suatu saat kita juga bisa jadi. #DebatFinalPilkadaJKT",Non_HS,"RT @ainouun: Pak Ahok : penyandang disabilitas bukan hanya mereka, suatu saat kita juga bisa jadi. #DebatFinalPilkadaJKT"
"RT @tribunjateng: Saat Jeda, Ahok dan Djarot Sapa Ganjar Pranowo dari Atas Panggung",Non_HS,"RT @tribunjateng: Saat Jeda, Ahok dan Djarot Sapa Ganjar Pranowo dari Atas Panggung"
