text,label
@user gay retard,0
trump's shithole countries! let's put armed guards build wall every zip code america shal @url,1
@user @user back battle bus nigger,1
illegal immigrants come shithole countries @url,0
matt trap faggot #ps4sharenn@url @url,0
@user shut negro,1
karma fucking cunt ever fucking forget that.,0
@user @user stupid twat needs give back freedoms others fought for. stupid pos. h @url,1
yea like 4 generations lmao. practically sidekick broke ass faggot @url,1
say cunt dammit!! nit's see next tuesday ffs.,1
@user hey hey hey. watch it. got spic kids. . nn(no offense @user @user dads racist bastard).,1
@user bring disease. excised. great sorrow must destroyed.,0
lobatan! waec can't reissue another one? country indeed shithole. @url,0
@user republicans: keep hungry thirsty dark-skinned strangers walking shithole @url,1
right synagogues fault arming place worship guards. u retarded? @url,0
herenni two parts/a personnboricua/spicnpast presentnalive oppressedngiven cultural beautyn. . . @url,1
@user @user @user okay white.,0
@url follow faggot something @user,1
@user elitist. bet immigrants would rather sell drugs.,0
volkan looking like retarded cousin brian ortega #ufcmoncton,1
foto gaya ngewe negro homosexvidoes,0
@user yep. got place spic span thought well last naptime ends. nnand right.,0
cousins looks 18 hes mid 30s security asked whats secret negro say sm @url,1
semi ching chong song like @url,0
got first set grillz put em bottom faggot.,1
horrible cunt @url,1
catch hands overwatch meetup retard @url,0
retard spooky willy,1
ha looks like ching chong china man,1
smiling like retard  @url,1
good week/weekend. feel good cuz kitchen spic span!,0
@user @user @user grant asked come short notice retard picked @url,1
@user @user retarded tell 12 year olds video,1
@user hey thought hated called retard???,1
dis dyke finna get brutalized,0
@user hopefully also illegal aliens going back indigenous country &amp; awai @url,0
@user thats get eating pickles nigger,0
guys retarded,1
@user yep; that's quid pro quo peters supporting refugees,0
@user comes movie since saying retard unwoke replaced family friendly version,1
oliver's got full camel toe poor fucker,1
@user girl retarded  call thomas edison fuckboy ,1
4nwhen poor little kiddos get sicknwe want hospitals span-and-spic.nthis bond gives new chitsnfor tec @url,0
@user people retarded bro ,1
@user watch fall happy daddy claptrap. forgetting vile vicious cruelty refugees @url,0
@user @user @user woman. tool. make feel unsafe. how's retard.,1
@user acceptable even lion awake. takes special kind cunt trophy hunter,1
@user @user something terrible happens president allowed comment anything else?nnstop retarded.,1
@user ching ching chong :),1
antis: bts look like girls ching chong (plus racist shit),1
every time see fine ass dyke always mediocre fem ,1
@user soup taker no.1 fuckin mighty fallen. know fact went seville celtic daft. total twat.,1
kids better live balls shithole country.,1
joyeux anniversaire en retard league legends !,0
since must ohio shithole state. wants whole country follow! @url,1
@user bloody retard.. :),0
think women might retarded bro. like possesses y'all say shit y'all say? ,1
good news i'm afraid feminazi man hater f @url,1
wowpresents really taking faggot claws,1
@user sarah silverman gone full retard.,1
@user retard.,1
love pharmacists town even tho one total twat. helped cos pharmacist fawkn c @url,0
finished #makingamurderer 2. bobby dassey guilty. ken kratz cunt. kathleen zellner legend.  delores allen avery.,0
negro? @url,1
@user @user @user call n**** tell go back country!,1
@user suck dick lick ass faggot @url,1
man cant wait apprenticeship quit job leave shithole company maybe even gtfo country,1
debating whether call floor verbally abusive mega fish ends calling faggot healthy way live.,0
greatest country world. become shithole. breaks heart every day #vote @url,0
love wdw refugees refreshing reference @user,1
yeah ok nigger @url,1
1v1 riot shields round 11 cunt fuck game cunt,1
willy insipiyah artist dance grave ching chong bing bong  @url,1
memes team 10 conspiracy galactic faggot,1
@user yeah speak bit japanese ching chong bing bong egg rice he's fucking gone search,1
extra retarded time  @url,1
fucking show must go twat.,1
@user @user cunt rude yessi ignore,1
people insane. mohammed! lol. nworld's gone nuts shithole countries need nuked! @url,1
@user @user @user c'est amusant cette remarque parce que justement les migrants ceux qu'o @url,0
@user secret instagram that's main your're white girl say nigger you' @url,1
@user look demented retard attracted girl ,1
me: h-nnmy mom : know faggot disappintment,1
flacco sounds like fucking mongoloid going snap count,0
@user went full retard never go full retard @url,0
@user @user pay drugs subsidize cheap supply 3rd world shithole countrie @url,1
@user @user maggie twitter tonight one would think lesbian feminazi asexual.,1
love negro spirituals. lol dope new gospel getting played heavy rotation,1
@user yeah faggot!,1
@user america shithole country los angeles good.,1
@user @user i've never heard retard juice iml lmao fact makes much sense really brought,1
whey hey boring old trout mis pouting cunt blocked like telling truth @url,1
lol new spic rappers different,1
@user fuck edrepresed cjkt biggs faggot,1
time flies faggot,1
@user i'd probably vote really like vp i'm pc shit like cunt pills? gunny sacks? cool bro.,1
@user @user @user @user many ucl kante barca??nnu plastic mongy,1
@user actually candace normiecon retard career,1
meanwhile leftist globalist monsters trying blame hate crime trump too. know everyth @url,0
let's get twat banned. @url,1
lmao nigga retarded  still paid man  @url,0
@user @user @user dont come australian servers ching chong,1
@user feminazi detected,1
utter cunt !! @url,1
@user @user agree let ukrainian refugees better,1
@user bonge always going full retard. @url,0
cunt deserved @url,1
bring disease,1
@user @user @user plz stop singing vaishanav zana bla bla bla mongol warlord genghis khan @url,1
omg best #indian ever eaten. amazing. #sizzlerwatford #lovemyfood #foodcoma #spic #lush @user new shapla tandoor @url,1
@user sike ain't retarded @url,1
literally got ding dong ditched likely 12 year old faggot thats cracking right jake paul apparel,1
ching chong friends would @user @url,1
im racist much despise word nigger hilarious,1
@user answer phone faggot fuck,1
@user really want turn country shithole. going happen.,1
lyft drivers fucking retarded,1
@user @user ex6 suck dick can't even good side fucking big retard wonder ldlc suddenly b @url,1
@user mate dont u message like ffs instead tourney sharking ur playing retard worst rules game,1
would guy killed bunch jews support bernie sanders jew fucking broken brained retard @url,1
deaf blind retarded... leave alone @url,0
proper cunt blokes likely lost friend colleague fuckers already diving absolute @url,1
imagine school gender swap. would fun gay boy it. he'd called faggot @url,1
good thinking law enforcement spic uc honda accord eat shit say one word mind games fun th @url,0
@user @user stop shit jewish blood hands retard.nnred hats = blac @url,1
feel retarded cant,1
cannot believe i'm sluttyjock wrote sharing teamviewer password. really faggot? haha. pr @url,1
sometimes find crazy we're tiny spic dust whole universe,0
due unorthodox dietary requirements number refugees manus,0
@user thanks cunt ,1
damn retarded,1
@user rainmaker blackbelly makes want dienlike fuck huge retarded shape @url,1
@user @user @user @user stage one faggot: mylesnfaggot found,1
cunt.  need all. @url,1
=d =d =d =d =dni want bloke site (the chinaman)!!! lol =d =d =d @url,0
@user stupid spic,1
called donald rumsfeild raghead internet long time ago.,0
@user @user @user @user @user youre simply put angry feminazi.,1
wildebeest migration mara crossing safari #travel #africa #ttot @url,0
carrying retard boy @user @url,1
@user nigger jew,1
i'm proud big brudda lil kevin. nigga came outta jail put pressure. features. whole album go retarded,1
i'm fucking retarded,1
@user i'm man still retard.,1
wow @user fucking retard @url,1
mourinho self-centred twat,1
fun fact got called chink ching chongd 11th grade barely look asian white town,1
@user play dayyou deluded twat omd slap quickly remove,1
@user nigger,1
i've said i'll say sell dope straight bitch can't man get real job. fucking faggot.,1
@user thanks spic,1
@user @user @user show leftist terrorist attacks last two years. yet we've got mor @url,1
@user still bitter cunt. much interest arsenal? player player fod us get sold.,1
@user pub ya boring cunt! lighten mate,1
@user gotta pick spanish cus can't spic ass family butchering baby's name lmao,1
@user full twat,1
dumb faggot brokfool pretends get hit wagers he's gonna lose lmao,0
@user cal: see shithole countries running ruled demonrats! immigrants soon de @url,1
@user @user wolf blizzard seems almost retarded estimation.,1
@user lmfaooo nigga said nigger,1
@user girl give 3 days twitter cunt puts ass lockup again. @url,1
criticism soros actually attack jews? nreferring globalist akin saying dirty jew @url,1
would/should new chinese immigrants care chinatown strathcona?,0
baby knows potus #mongoloid,1
like remembernn nothing usnn retarded n @url,1
okay white motion suspiciously delayed - @url @url,1
lagged yo chill faggot fucking hell lol. killing ,1
@user @user getting illegal aliens illegally 'vote' dem voter fraud machine count.,0
@user @user @user dont compare us mongol nation. u compare ur nation kur @url,1
@user holy shit people retarded. halloween folks blood look like fucking cherry syrup.,1
beningging assert dominance ching chong 100 boundaries,1
@user @user @user florida shithole armpit united states. gulf @url,1
@user @user mongy american probably,1
zarco twat,1
@user youre gonna die nigger,1
@user bring nigger.,1
@user big sleepy twat ,1
@user still follow twat. see many times retweets ,1
@user lee hsien loong's career criminal chinaman 'regular talker' interrogated.n audibl @url,1
i'm sick seeing face news feed cunt.,1
asked mother murukku .. gave retarded one told perfect murukkus diwali ,1
oh old cunt,0
@user @user silly little cunt think people affected it. plus it' @url,1
@user @user rat apologized calling normani nigger ??????,0
@user deadass like need something new. call nigger tell cheatin,1
@user cunt embarrassment club,1
fucking scumbag cunt @url,1
get schwacked faggot. @user,1
bree went eat friday white lady behind us yelling spic bree derogatory te @url,1
we're fucked terrorist loving cunt gets power @url,1
@user nigga started lagging left retard,1
paul joseph watson stuck whiny incel cunt. keep tear jerking quit acting macho hero c @url,1
@user @user america anymore. we're third world shithole country run tyrants. see fast happened?,1
last night bar cunt pulled purge knife slight tug war @url,1
men fucking retarded,1
migraction 59 en faveur des migrants de calais @url via @user,0
@user crude leftist podcast uses word retard lot fan base made angr @url,1
shit country great want wave flag go back shithole leave us al @url,1
@user decided race indians carry caucasoid australoid mongoloid races intermedi @url,1
today's heated debate ... biggest twat ashley's appointees run #nufc - llambias charnley,1
@user yeah cunt ask i'm goin n shit,1
cute hate stupid ass dyke life @url,1
helped bring alc ae pi party faggot trying kick out. i've less min. fa @url,1
mongoloid literally said wrong place 15 times. @url,1
@user needs remind @user one million polish immigrants flooded britain exploited wor @url,1
fucking retard. @url,1
bitch idk thats thing like dicks removed used twat.... also left @url,1
1 box pencil mongol no.2 pencil case na may blessing ng holy water quiapo/st. jude.,0
found another liberal retard.  @url,1
s.o.b retard dangerous asshole planet! shame brasil! @url,1
@user one horrible fucking twat thing.,1
still surprised retard became president @url,1
trump's making country shithole millions millions people.,1
@user @user bother mostly spic,0
accurate. thank u nigger twink @url,1
@user skele boi far superior toothy mongoloid,1
@user @user so-called camo designed either colour-blind person utter retard neithe @url,1
keelah lil drunk ass retarded ,0
@user yeah dodge wager course shitter gig retard go get bruises dad,1
@user complete twat are!,1
dumb twat @url,1
boycott show goes full retard pc  fans debate future apu amid fresh speculation could w @url,1
dave roberts certified retard,0
went passed fancy dress shop southside n there's actual fucking bouncers outside ya cunt imagine kb'd @url,0
cousin making lunch date me: can't wait see pay every cunt,1
@user @user @user @user @user skipping shithole cities. ndetro @url,0
@user mean platonic dyke way @url,0
@user go make happen!! think one retarded...,1
sounds fucking retarded. idiots seriously get kick shit? jesus...,1
max meeting spider dyke today!!,0
ratted thing worse faggot,0
faggot sjdjdn @url,1
@user bet didnt kids call names tell go back country lol @url,1
@user @user @user literally spin circles mongol.,1
living real white got soul still spic !,1
#soberanalysis nshould viralnmsm gone full retard. @url,1
feed twat lions. @url,1
trevor belmont faggot yupp love,1
ching chong absolutely,1
@user i'd cover face retarded tweet like that.,1
@user nah. clearly joke know single thing person already seems like twat.,0
men democrats see rights illegal aliens ms-13 terrorists etc.,1
america another 8 years obama's ideology via hillary we'd well way shithole country.,0
guy mentally retarded? @url,1
@user whatever spic,1
@user ok cant fucking understand ur saying dont speak ching chong,0
&gt;orders ching chongn2018-10-25 12:49belgium item held customs awaiting presentation customs commissione @url,0
chuey makes laugh till stomach hurts love nigger lmao,1
@user @user fuck retard,1
@user @user happy bday mongoloid,1
full grown man fancy dress halloween? wank stain. certified twat.,0
@user @user ching chong wing kong mofucka!!,1
kinda wish retarded,1
@user @user @user trump orange presbyterian mongoloid.,1
@user mongy like,0
here's ur question faggot  - another faggot _ isnt fucking question faggot @url,0
1. fear mongering refugees loitering international waters waiting labo,0
@user @user back v fox let's debate u call foulest shithole world n btw @url,1
@user brand new van that! shiny spic span.,1
@user camerroonians celebrities  people surely want shout oh wanna look retarded,1
people still using ching chong insult asians lmfao y'all look stupid,1
listened shit lil spic  singing lyrics know @url,1
@user fucking raghead cunts,1
sort thing happens shithole country. @url,1
@user @user shut retard ,1
@user accept american refugees yet? i'm afraid safe millions americans stay co @url,1
@user hey spic kinkdom bigger get facts sending ur little puppets talk smacknnur server @url,1
@user bother we're close stuff people constantly make ching chong jokes hj @url,1
tbh wouldnt hard drain refugees europe. arent smart. make lot noise. draw @url,1
everyone busy helping refugees illegal aliens @url,0
@user wtf?!! event even ksa. nwho's mongoloid owns dumb account.,1
#kpop auto-tune ching chong,1
@user -time move russia- constantly confusing usa shithole gas station kl @url,1
psst...@user faggot,0
rakhi sawant dumb mentally retarded &amp; needs put away mental asylum. needs shut-up &amp; know @url,1
want punch face fucking much disrespectful ching chong,1
today asylum six iranian refugees. they're free live lives peace right,1
hacked dumbasses account lol.............. retard @url,1
get gc negro @user,1
@user @user @user low life people shithole countries. truth always flowers candy.,1
@user @user hes hun good computers. ignore twat,0
woman adult human female terfs' version okay white.,0
fucking cunt,1
anyways harry styles could call dirty spic id still munch asshole shame,0
@user @user @user yes feel like right wingers would would leftist @url,1
picture told thing black girls called nigger rejecting @url,1
hard watch. cunt cut it. beyond words @url,1
who's retard epic thought monsters good idea,1
@user @user @user @user @user us shithole world ignorant people ar @url,1
kavanaugh get rid illegal aliens,1
chinese restaurants black friday business tonight. least boston area..ching chong.,1
hey twitter nigger shit fuckibg bitch!!! fucking democratic libtard nigger lover!!!!!,0
hate people. hate think hate act...... everybody fucking retarded,1
@user @user go back shithole country grab pussy,1
@user yeah. youre scamming punk ass psych degree nigger woman.,1
fact someone called dyke wearing hockey gear @url,1
@user @user dont find credible feminazi women lie vicious nasty revengeful @url,0
@user going lie fascist american left right getting retarded me.,1
@user @user @user cringe still stealing peoples vernacular unoriginal faggot,1
@user fuck suicide male prostitute rubbish chinaman lee hsien loong imagining rubb @url,1
played kodak black last 8 songs girl came said must retarded like music @url,1
fuck nigger,1
#sunday @user can't discuss tragic case #asiabibbi wonder people suspicious #islam @url,1
@user obama ever call european countries shithole countries give childish nicknames opponent @url,1
fucking hate sonic drops coins valuable little cunt slow,1
@user i've friends girls borderline retarded lookingnit's person's personality wins,1
saying... tucker carson. cant say anything negro,1
women twitter really retard pack @url,1
remember used dyke word phone hg got mad blocked ass ,1
nigga dont fucking retarded @url,1
@user put mic retard,1
@user better faggot,1
@user exactly!! like he's baby small fact situation. clearly dyke i'm still mad lol,1
p.s. jethro trudeau always useless twat! @url,1
@user @user ching chong ding dong,0
@user never go full retard moron. guy hated trump.,1
war equal terrorism fucking mongoloid @url,1
thread retarded af ncheck fan page spams  @url,1
shutup spic @url,1
@user sorry hear experience mr punia :( try best keep aircraft spic span @url,1
baby daddy retarded bitch,1
opposed using word retard retarded would think ok use word libtard?!,1
quote @user ure ah fukin retardah social retard....,1
@user @user fuck suicide male prostitute rubbish chinaman lee hsien loong imagining h @url,1
guy actually said love koreans yeah im racist dont like ching chong music. @url,1
@user ching chong style,1
julio urias spic,0
@user they're hard know ching chong,1
okay white enough - talia lavin,1
really can't put level intelligence next semi-retard point ,0
booooooom smelly cunt time lufc bit luck fuck forest love leeds #lufc #mot @url,0
@user one gay retard,1
hate fucjing stupids ass fu king hick town man c nights fu king retarded still canes whole ass goinitxh,1
anyways intellectual creative nigger jumped joon today goodnight,1
@user nah nigger right,1
@user @user oh fuck silly twat,1
@user i've asked secure border protect us citizens illegal aliens. never ans @url,0
u r ugly retarded u stupid piece shit. flaming faggot. kill ur self @url,1
@user @user @user retarded.,1
spic sent message friends curious cat? _ sure gon beat ass? frien @url,1
@user remove kids usa test fire nukes. country mined shithole needs @url,1
 tweeters love words (30 days): spooky fuck play fate moist  bitch choice cunt whore coochie genuine cock @url,1
believe obligation stand immigrants state. -@user #ilgovforum,0
@user bro beeps boops cunt go oil ya robot fag,1
waking giants l great way start work week!!!  #eli #raghead,1
@user presents slow hammock stoned twat waving handful incense sticks around place,1
@user see even retard trump tweeted stupid roberts take hill! onl @url,1
@user epic tweet1,0
@user @user canelo still bounces big mongoloid,0
really dig stories immigrants coming usa making killing shit inspiring fr.,1
@user retard tranny spic show good,1
california candidate governor promises free health care illegal immigrants latest push financial @url,1
hate every cunt planet swear,1
@user kys faggot one likes,1
@user way reason come terms #antiwhite political correctness retards. @url,1
@user twat,1
ima let negro bc really got fucked &amp; know better !!,1
@user @user @user there's always twat certainly massive one @user,1
@user yea they've played ass off. can't win sec full retard qb,1
@user @user @user ok retard,0
@user @user jesus teacher must mongy,1
@user ohhh think something along lines go back country stupid stuff like,1
care american families care illegal aliens families. lasted wha @url,1
looks intelligent!nfirst time came know someone retard like @user described intelli @url,0
@user @user waste graceful white filthy refugees.,1
give bite nigger,0
@user u pvm gp instead gambling arena like retard something #pvm,1
shit retarded inverse always applied matter dumb meme left right lit @url,1
@user @user @user @user sound retard democrat. literally files moron. par @url,1
literally waited red light five minutes i'm fucking retard,1
@user @user @user yes politically motivated terrorist white.... leftist,1
remember drink + gamble responsibly otherwise end like twat gn @url,0
cannot understand usa let dangerous leftist soros sit everyone knows behind @url,0
@user @user shut fuck retard,1
u juul ur faggot,1
alec :) _ retarded (: @url,1
grandma called faggot today that's new low,0
mass murdering mongoloid i've always done pretty well ladies. always comment bedroom ey @url,1
@user i'm even offended anymore jkfsd like jokes literally went typed ching chong unironically,1
fucken hate customers come store 5 mins closing try shit on. fuck cunt wanna go home,1
bts fans mongoloid @url,0
@user @user @user anal retarded mongoloid fuck animal danger @url,1
@user i'm surprised dems suggested make shithole countries us colonies @url,1
hate retarded asshole. died never aloud walk earth! @url,1
well maybe i'm faggot america!ni'm part redneck agendannow everybody propagandanand sing along age paranoia,1
@user @user @user @user ripley someone who'd illegal aliens getting smuggled in.,1
hope yas enjoy getting tripled. maybe next time actually back fuck outta lobby ya twat. @url,1
@user fucking faggot!,1
@user @user yeap....spic wet.,1
@user @user dirty raghead.,1
@user @user people shithole countries come here? - trump nnhe @url,1
10 minutes faggot,1
@user michael - live one 'shithole' countries tell caravan respective @url,1
@user everyone means say okay white,1
@user go back country! oh wait already there. country now!,1
@user @user shooter nazi leftist terrorist palestinian sympathizer...,0
pretty sure r iphone xr stands retarded,1
@user crazy people get offended words though. could give zero shits someone called spic @url,1
@user yea that's said. apparent social media 5news ran someone retarded close it.,1
@user @user claimed leftist? asked vox would retract @url,0
12 illegal immigrants criminal convictions fraudulently claimed @url,1
fucking retard hate older people *claps 4 times* -john mauer 2018,1
boyfriend looks like dyke,1
@user @user @user great goal. going anyway twat..,1
@user good luck semi day ya hibs cunt,1
canadians believe refugees treated better pensioners. case @user shows. @url,0
country shithole nn#usa attacking people #computing #torture #brainrape @url,1
well job job activist ally immigrants lgbtq community...,0
@user @user @user @user stop eating shit better health.n#mongol,1
@user ahahah wtf u he's @user pax messaging cunt @url,1
require certain level nigger @url,1
people living shithole countries throw stones. #treeoflifesynagogue @user,1
white gringxs like saying office bad better calling spic :,0
panic attack imagining buying red dead redemption release day soon retarded tu @url,0
@user get cord mongoloid,1
lily really best dyke ever,1
@user think retard tbh success twitters made automatically post discord many use @url,1
god doesnt make people retarded chuck norris does.,1
aye offense faggots gotta call faggot,1
yo album still trash faggot @url,1
okay forgive u- u spic ;) @url,1
@user confederacy would likely shithole country.,1
may blackboard @user mongol pencil @user may padpaper @user bondpaper @user  @url,1
anyone watches movie mid90s faggot cap movie whack af lol,1
@user @user yeah long west ham fans ok .fuking retard,1
talk according cristiano challenge:nkoke:you're faggotncristiano:i'm billionaire @url,1
@user another eu country becomes muslim migrant shithole,1
also want know done monstrosity cunt needs disappear x,1
pl faggot,1
hahaha grow faggot @url,1
hate spoiled twat ugh.,1
@user dont speak ching chong bing bong sorry,1
@user @user @user @user @user @user ca turning total shithole @url,1
chinaman issue dude. i'm talking drawing line sand dude. across line yo @url,1
@user early gab awesome maga sad see whole thing wither die one giant retard moshpit cringe.,1
@user thnk u spic flair,0
twisted tuna aye  fucking faggot,1
right cuz people fleeing shithole countries made sure pack iphones could check tw @url,0
@user watching 'negro orfeu' (black orpheus',1
im ultimate spic grew little village beaner ass ranch drug lord abuelo ik gangb @url,1
@user @user @user still trying remember trump called haiti african nations shithole countries.,1
@user @user ima real...you try talk 20000 screaming mentally retarded adults cant even form @url,1
ugly depressed lonely faggot ,1
@user baseball analist ??? fuck retard !!,1
exams passed collage thank fuck never go mongy place cheeky pay rise @url,0
he's retarded @url,0
okay white.,0
@user @user retarded cant research...then sure right... @url,1
@user @user @user called nigger one time,1
@user stay away shithole countries focus kashmir,1
@user okay white!,0
@user @user @user criticise australia shithole. like @url,0
non kpop fans call chinese ching chong ch*nks see nobody outside east asian fando @url,1
@user @user trump voice:nmy friend chinaman longer us #chanded,1
means el salvador can't create well-run society. course people want leave shithole countrie @url,1
dave roberts retarded motherfucker hope fire dumb ass. dude still thinks plays @url,1
khadi blocked main account cause clocked dyke ass supporting xxxtentacion,1
want drain useless faggot. right now. love seeing tributes hitting bank  reminds @url,0
i'm still spittin' like retard. niggas soft rapping leotards. -lil wayne,1
indian academic plagued left intellectual terrorism amount hue cry would impact unless restrict @url,1
@user humour female retard get tho,0
best expression dyke experience trying shove tampon applicatior trash without di @url,1
@user @user @user whatnskip funny fuck love him. he's retard he's legend,1
golden visas: wealthy immigrants abuse quebec's immigration pro... @url via @user,0
@user visited taiwan once!i hope go back country someday,0
15 mins netflix &amp; chill called faggot,1
@user anna got clue whats going mongy scouse bird love island asking yer @url,0
headline:nthat twat morgan talks sense change.n@url,1
@user @user @user @user @user,0
@user what's spic_,1
@user @user @user @user guy said slaves immigrants.,1
okay white,1
@user @user he's correct gonna retarded. music could fit guide line. generation rap shit,1
@user cohen said ching chong first thing came mind,1
@user good thing lives california! need money illegal aliens. least 50% @url,1
@user mt mongol,1
@user exo said fuck nigger lives left,1
@user lmfaoooo bro faggot losers thing minny miracle,1
people like - mouthy straight white cis male leftist loudmouths - especially high target list @url,1
@user @user @user joya negro gatoo avisen,1
young negro stay focused.,1
@user obviously cunt even know teams history,1
mongoloid ordered 9 dozen donuts 8 called back see sell craft coffee,1
@user @user @user tamilnadu all. even good immigrants suffer self-centere @url,1
call spic shit least u calling,1
eminem apologising saying faggot apu written simpson's  snowflakes winning,1
retarded looking disturbed lunatic.nthrow ocean brick tied ankle. nnfood fis @url,1
@user mongy little twats bucket hats pretty green lap though. idiots.,1
dis dyke finna get feminized backword,1
@user @user i'm middle aged. love white women. okay white.,1
feminazi sluts prosecuted false accusations publicly defame @url,1
etes-vous daccord avec bernard kouchner qui dit que  nous devrions prendre plus de migrants  @url,0
attempt made bring sort accountability (njac) mongol like raid across @url,1
black youtubers: demonetized say nigger ????? really wanna say nigger channel,1
@user i'm fairness help every umpire mids prem full retard went au @url,1
@user im racist. mom good negro friend example. thx! #bslunch,1
@user ugh u cunt,1
wanna call nigger whole chest block meike bitch @url,1
neophyte nigger: nonsupervisory yet roving,1
mr drabu snobby twat are! @url,1
@user feel like fat cunt,1
los quise fucking retarded,1
@user ninja that?!  seriously guy literally retarded. every likes show @url,0
@user @user @user shame england. discriminate caribbean black immigrants.,1
@user okay giving benefits illegal aliens? ary okay working illegally? ar @url,1
would beat chink faggot @url,1
@user back 70's taught correct term retarded bad word mongoloid. changed.,1
time moving slow. i'm already impatient person naturally..this retarded,0
thinking put nigger @url,1
calling faggot talking there's difference gays faggots gay guys l @url,1
nothing makes laugh harder niggas call black people nigger blacks,1
@user said group message called basically retarded ain't even dodgers fan lol. simple,0
give past hour i've trying take decent picture eyes keep coming retarded,0
follow back retard @user,1
two types chinaman bowlers. one kuldeep rest others. kuldeep miles ahead others,1
#taylorgangor get ur teeth fixed dr. faggot,1
much target... $phx went full retard. @url,1
fucking retard. nnorban lukashenko putin proved nationalism without bullets.nnyou're insane. @url,1
@user @user what's wrong black u retard,1
open letter lord hain. fair questions tangoed twat. #hypocrisy #snakesbelly @url,1
takes guts stand rights appear retarded.,1
fucker go headless win game. fucking faggot,1
man's cunt! sorry use word he's dead set cunt! @url,1
@user @user bowls chinaman scrambled seam too. rarely bowls chinaman ball landing seam,1
gentle reminder: atrocities nation states fix accept refugees yours.,0
need move hot country immediately honestly think survive another winter depressing shithole country,1
decency left shithole country richard spencer able stick hand @url,0
dont b retard see body language. gesture respect. @url,0
hate word dyke much holy fuck,1
appear mad bomber van cleaned spic-and-span got arrested?,1
@user tell mongol stick donkeys summon lion's,0
@user well wasp settled country everyone go back country origin...if @url,1
@user another mongy twitter account shaun report racist remarks jus @url,0
christine concert dyke party mostly um,1
@user @user stop tweeting go back country. tourist kenya controlling economy.,1
@user shut retard,1
@user ill dress black face chinaman savage injun whatever want to! america horseface!,0
certainty prognosis: horrid mongoloid,0
@user @user fuck stupid retard,1
@user @user islamists allied every leftist terrorist movement absolutely n @url,1
thierry henry john terry... ask he's massive fucking cunt @url,1
@user look feminazi. dont believe listening single word pathetic hop @url,1
@user @user mean come shithole countries?,1
globalistsndrug dealers criminals rapistsnthese animalsnshithole countriesnamerica firstnvery fine @url,1
@user bitch ain't even muzzie u afghan terror camel,1
rrrrrrly dont care im cunt,1
@user causal spooky retard ,1
stop pleasin' strangersninstead fam'ly twat!,1
twat? @url,0
@user yeah cunt. going far bites. needed,1
@user @user many lawyers like keyamo shithole country!,1
he's taking kindly nigger far.,1
@user @user witch muslim country shithole? #crickets,0
@user yeah baby mongy,1
republican controlled congress voted every gun control bill put forward insufferable cunt. @url,1
i've ridden many countries even shithole ones.nnonly accidents saw drunken fuckwits.nnwhat's opinio @url,1
cashew glade: mongoloid three-headed,1
german mayor sets example welcome refugees cj @url,0
wealthy would-be immigrants told lie assets intentions  even identity | cbc news @url,1
@user thanks retard ,1
#swedish feminist (they retarded dangerous)nnin 2017 7200 rapes reported police @url,1
@user @user @user hypocrisy retard anyways how's johghyun doing?,1
@user @user happy bday @user gay faggot !!,1
@user u dad fucking retard,1
@user director must retard,1
@user might ask wife play clip tonight. might mongy sports stars call giving 110%,1
@user @user bout responsibility provide every citizen every shithole country. fix @url,1
